,destinationCountry,destinationCurrency,destinationAmount,originCountry,originCurrency,originAmount,state,destinationMethod,originMethod,transactionId,originUserId,destinationUserId,hour_sin,hour_cos,day_sin,day_cos,week_day_sin,week_day_cos
1323,IN,INR,11331.04,IN,INR,11331.04,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,58650f2534e947beb0b33a35a82ce27a,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1324,IN,INR,14441.15,IN,INR,14441.15,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,c966ac9cbecf429482c7aaecc66aaf4f,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1325,IN,INR,25100.0,IN,INR,25100.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,54826027827593692169703151679570199912,N/A,9fa40961-e989-4b40-8d40-78816ccde6b0,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1326,IN,INR,12500.0,IN,INR,12500.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,81715501279626652634968714938838403694,N/A,9fa40961-e989-4b40-8d40-78816ccde6b0,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1327,IN,INR,16150.96,IN,INR,16150.96,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,03ca7ec7080c480483f3469f342b3466,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1328,IN,INR,25625.73,IN,INR,25625.73,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,e013f04aa9df43d29cfad50d9e58adba,9fa40961-e989-4b40-8d40-78816ccde6b0,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1329,IN,INR,19385.38,IN,INR,19385.38,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,71b5f1245a394a32a80925a610d785d3,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1330,IN,INR,11653.21,IN,INR,11653.21,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,e825e2be79d4488e9fa762e06d33098d,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1331,IN,INR,16820.1,IN,INR,16820.1,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,70428980324007029457215396030920152211,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1332,IN,INR,40000.0,IN,INR,40000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,52f30d020daf4e6d8cbceb52620c6fec,9fa40961-e989-4b40-8d40-78816ccde6b0,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1333,IN,INR,250.0,IN,INR,250.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,a6d33dda1fd448afb2787fd1637c5e01,6ee86e44-898a-4350-9231-5f8669de6ff1,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1334,IN,INR,18856.88,IN,INR,18856.88,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,2d39d1d074ca470994eeb57e0786d867,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1335,IN,INR,11522.14,IN,INR,11522.14,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,8c576f7666d6449388a7a8bc85aaa366,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1336,IN,INR,24043.79,IN,INR,24043.79,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,2024886d349649e6bbb08eb2533be809,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1337,IN,INR,400000.0,IN,INR,400000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,3f93e1151d904aa382abf375536d3734,ca833bb2-eb50-4422-86f2-6bbd8f507117,9fa40961-e989-4b40-8d40-78816ccde6b0,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1338,IN,INR,14713.44,IN,INR,14713.44,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,d81f3475d07a450587701de78791c5b1,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1339,IN,INR,16930.0,IN,INR,16930.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,d09685ab26c542d090332444d7c59111,5b5779a6-22ec-414a-9054-06d26f02ff5f,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1340,IN,INR,106644.29,IN,INR,106644.29,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,52158fad8de8476fb5a37f19569a59cb,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1341,IN,INR,100945.33,IN,INR,100945.33,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,8904a3d4873b4dababd9ef55de4bcdf5,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1342,IN,INR,110163.59,IN,INR,110163.59,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,cc8cb030aad941628cae4d337473ffc1,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1343,IN,INR,41244.0,IN,INR,41244.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,211707968790004624314214399521101684246,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1344,IN,INR,91911.67,IN,INR,91911.67,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,6bdb10bf7e0d4da9a5e35c2de86be087,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,-0.7071067811865477,0.7071067811865474,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1345,IN,INR,34697.37,IN,INR,34697.37,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,8bc4ad40ad9941438f5f002649816a41,ca833bb2-eb50-4422-86f2-6bbd8f507117,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1346,IN,INR,101531.32,IN,INR,101531.32,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,4f4296746c4b485c9e3fbf83fe914478,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1347,IN,INR,6184.0,IN,INR,6184.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,66ac802643c24aee9e4597e3dec4f4ad,18c93a66-2bd3-4441-8857-9a8384386aa3,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1348,IN,INR,30000.0,IN,INR,30000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,2c1ef37309554e44ac3d428721df97e0,c9d51614-4fbb-4165-96b6-6c95022cd203,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1349,IN,INR,116200.0,IN,INR,116200.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,0140f3307b9a4506a127a2c9b68ce1f4,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1350,IN,INR,15000.0,IN,INR,15000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,136715436833566492426245454518013664901,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1351,IN,INR,12700.0,IN,INR,12700.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,240445442696819786785090593750922206252,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1352,IN,INR,25000.0,IN,INR,25000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,82671532736240718989034356015939176564,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1353,IN,INR,670.0,IN,INR,670.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,13df554ad6fe408a8ef76b3020b2b60f,7099283d-fae3-4e04-bb8c-ef90022585d4,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1354,IN,INR,11500.0,IN,INR,11500.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,108372405615357157283041611468882306731,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1355,IN,INR,10600.0,IN,INR,10600.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,13510283782965060200804495356147747756,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1356,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,130781551328627449636200503386100412826,N/A,9e9a089e-5b94-4ee4-80a9-54315a8eefea,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1357,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,114489320134817783596464107265021532639,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1358,IN,INR,40000.0,IN,INR,40000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,161615625244778272507743305442662514322,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1359,IN,INR,11217.0,IN,INR,11217.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,223786729948300584728900401310989469931,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1360,IN,INR,100000.0,IN,INR,100000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,4bf77a0341a84065987c61564f2b4c73,2f6ec341-9075-4aaa-9db2-9fd5d8597f97,0b85951b-c817-499e-ad17-453e5feaf87c,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1361,IN,INR,1000.0,IN,INR,1000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,85956542594242959745378821705547359658,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1362,IN,INR,2000.0,IN,INR,2000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,282379287959372208059516138157833695723,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1363,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,189763553046119727175071918774204056786,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1364,IN,INR,1000.0,IN,INR,1000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,123581312165456573863552225111098469216,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1365,IN,INR,3696.25,IN,INR,3696.25,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,765c4a47fbde4457a303d2fbfbb96578,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1366,IN,INR,20000.0,IN,INR,20000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,307847654507249285173412942466515082850,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1367,IN,INR,20000.0,IN,INR,20000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,201420298448932086420152388675224697778,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1368,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,186410890859372401491992947700186635534,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1369,IN,INR,14000.0,IN,INR,14000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,d866fdfb791f4655b5f34b39a06a00dc,4115204f-2efe-4b49-920d-79959524e44b,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1370,IN,INR,130000.0,IN,INR,130000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,6056ee908750475e868ddf930a730761,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1371,IN,INR,14000.0,IN,INR,14000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,80353a44d4da4231b778a33d35ec34cc,9e9a089e-5b94-4ee4-80a9-54315a8eefea,4115204f-2efe-4b49-920d-79959524e44b,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1372,IN,INR,42000.0,IN,INR,42000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,89fdc251f85b474b91a645e503ca2d56,4115204f-2efe-4b49-920d-79959524e44b,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1373,IN,INR,1764.0,IN,INR,1764.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,4cd9f5d5e0b346d697f4116dd31ffae8,18c93a66-2bd3-4441-8857-9a8384386aa3,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1374,IN,INR,40000.0,IN,INR,40000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,128559178041599824781543071217313246787,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1375,IN,INR,10000.0,IN,INR,10000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,295719407579521803681664364486294748005,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1376,IN,INR,100000.0,IN,INR,100000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,c6df45affd4649b1bae6c93dcbbe7862,0b85951b-c817-499e-ad17-453e5feaf87c,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1377,IN,INR,1291.24,IN,INR,1291.24,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,277824120748722105673683641378770690321,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1378,IN,INR,20.0,IN,INR,20.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,ce73060959044a47bfcc5546c7b98336,c9d51614-4fbb-4165-96b6-6c95022cd203,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1379,IN,INR,3500.0,IN,INR,3500.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,178135070636917538811509530467183669211,N/A,9e9a089e-5b94-4ee4-80a9-54315a8eefea,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1380,IN,INR,28000.0,IN,INR,28000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,17485934167680994094215182097312426416,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1381,IN,INR,1865.0,IN,INR,1865.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,4f577917e5e34f8bb31fa1df713e92e7,18c93a66-2bd3-4441-8857-9a8384386aa3,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1382,IN,INR,5000.0,IN,INR,5000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,56834901960429430355585704830536737743,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1383,IN,INR,50000.0,IN,INR,50000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,127488584646625567452259338123159568297,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1384,IN,INR,400.0,IN,INR,400.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,b82ecbc3297546d6aa09ec9998f6704e,c9d51614-4fbb-4165-96b6-6c95022cd203,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1385,IN,INR,15000.0,IN,INR,15000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,193153298088884786633312052180663770544,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1386,IN,INR,20.0,IN,INR,20.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,505e7c56dac9423ca8e5c21582fc51d6,c9d51614-4fbb-4165-96b6-6c95022cd203,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1387,IN,INR,110.0,IN,INR,110.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,a2c85f8606a448159cd1233a9fbb049b,c9d51614-4fbb-4165-96b6-6c95022cd203,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1388,IN,INR,4000.0,IN,INR,4000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,285265095323261518283424970680043497508,N/A,18c93a66-2bd3-4441-8857-9a8384386aa3,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1389,IN,INR,12134.0,IN,INR,12134.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,73993508728128697676107112085246285439,N/A,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1390,IN,INR,40000.0,IN,INR,40000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,307325038398953676535876846726929636222,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1391,IN,INR,14806.75,IN,INR,14806.75,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,19d8007fb6be48b49e9cff30ff0cae0d,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1392,IN,INR,1008.0,IN,INR,1008.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,7b44dfd2016c42b7a552d5be43ad49c1,18c93a66-2bd3-4441-8857-9a8384386aa3,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1393,IN,INR,20000.0,IN,INR,20000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,64315623423972287618864331484410208110,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1394,IN,INR,16037.82,IN,INR,16037.82,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,ac0bed44952c4c0293aa001b8bb8489d,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1395,IN,INR,98100.0,IN,INR,98100.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,16af969a2a3c49a5b45f8979f31ab021,ca833bb2-eb50-4422-86f2-6bbd8f507117,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1396,IN,INR,9343.4,IN,INR,9343.4,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,9792442824915723542436864139482835312,N/A,8150dfd1-9265-421f-b33e-cc423205c4d3,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1397,IN,INR,1784.0,IN,INR,1784.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,199731582637402548821123386414919143581,N/A,5b5779a6-22ec-414a-9054-06d26f02ff5f,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1398,IN,INR,14400.0,IN,INR,14400.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,118635006357842208065638473742823655406,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1399,IN,INR,81225.6,IN,INR,81225.6,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,d33a70a68c87464189e318e0dbf1021c,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1400,IN,INR,20000.0,IN,INR,20000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,208649773998675613503373703810057303738,N/A,4115204f-2efe-4b49-920d-79959524e44b,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1401,IN,INR,25000.0,IN,INR,25000.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,53232649181562448320999731886716846128,N/A,ca833bb2-eb50-4422-86f2-6bbd8f507117,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
1402,IN,INR,98104.0,IN,INR,98104.0,CREATED,GENERIC_BANK_ACCOUNT,GENERIC_BANK_ACCOUNT,61858ed1c5104f12b3563477e8c9ae3a,29529892-22d3-4a74-b6f2-fbe1d5ee8b6f,N/A,-0.8660254037844386,0.5000000000000001,-0.888057322629493,-0.4597327394521046,0.7818314824680156,0.6234898018587514
